asset_id,logical_name,scientific_stage,asset_type,absolute_path,relative_repo_path,exists,size_bytes,file_count,sha256,formal_or_development,used_by,canonical_source,duplicate_group,proposed_upload_class,reason,notes,shared_asset,development_benchmark,untouched_final_confirmation
asset_0098,scripts/diagnose_fno2d_internal_length_sensitivity.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/diagnose_fno2d_internal_length_sensitivity.py,scripts/diagnose_fno2d_internal_length_sensitivity.py,True,29021,1,914eabf0d4ee12f5c7760f14abaa2b844e244bb83fc303ce9b268a33328cc7ab,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/diagnose_fno2d_internal_length_sensitivity.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0099,scripts/diagnose_lambda_coordinate_clamp_effect_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/diagnose_lambda_coordinate_clamp_effect_2d.py,scripts/diagnose_lambda_coordinate_clamp_effect_2d.py,True,39476,1,8bef61e655092c6828ca1b61d1f1d35d9ef825b3077a9ea36e5438fc15d208a7,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/diagnose_lambda_coordinate_clamp_effect_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0100,scripts/evaluate_common_test_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_common_test_2d.py,scripts/evaluate_common_test_2d.py,True,28318,1,9f0e245ad7e2705a4cf05983d35292d7b5f9560d3bb53f5946e67fe6cbbeab66,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_common_test_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0101,scripts/evaluate_formal_length_extrapolation_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_formal_length_extrapolation_2d.py,scripts/evaluate_formal_length_extrapolation_2d.py,True,34678,1,cb96a639e2e4ace97014178b01f00c45d7d5f7cec2098ba60d5e36e15698a537,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_formal_length_extrapolation_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0102,scripts/evaluate_formal_length_extrapolation_r2_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_formal_length_extrapolation_r2_2d.py,scripts/evaluate_formal_length_extrapolation_r2_2d.py,True,31008,1,363dd1e52aa56fb523ccbcf96610b2fc3dbc0942e28f044074aa897aaec4e2e0,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_formal_length_extrapolation_r2_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0103,scripts/evaluate_formal_length_extrapolation_r3_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_formal_length_extrapolation_r3_2d.py,scripts/evaluate_formal_length_extrapolation_r3_2d.py,True,20939,1,ff998b5056838199bc94017fbb988e8bdd6d0bf1668ee64fc46bfcf118c10d5c,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_formal_length_extrapolation_r3_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0104,scripts/evaluate_length_change_prediction_consistency_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_length_change_prediction_consistency_2d.py,scripts/evaluate_length_change_prediction_consistency_2d.py,True,25408,1,6050942c7dce28e147614b6ae45c90e7a185f8f0a924cfc50aec3a0109d3a5ee,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_length_change_prediction_consistency_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0105,scripts/evaluate_length_extrapolation_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_length_extrapolation_2d.py,scripts/evaluate_length_extrapolation_2d.py,True,29495,1,679318d2b57909f462e4cc556794c9320ed03845388f43d4cb625bf3d39d40fa,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_length_extrapolation_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0106,scripts/evaluate_plan_b_resolution_generalization_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_plan_b_resolution_generalization_2d.py,scripts/evaluate_plan_b_resolution_generalization_2d.py,True,19897,1,ad85646be2147e9771a1aa405a76917a0933150b7d54d6ae0af5772c3d546737,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_plan_b_resolution_generalization_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0107,scripts/evaluate_r1_validation_length_response_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_r1_validation_length_response_2d.py,scripts/evaluate_r1_validation_length_response_2d.py,True,20177,1,fac32b5c46bb512027281e5cb82207744df9fad8414146603c684bbc7dac5b80,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_r1_validation_length_response_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0108,scripts/evaluate_r3_validation_length_response_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_r3_validation_length_response_2d.py,scripts/evaluate_r3_validation_length_response_2d.py,True,18707,1,93d3304c71066dbfee9a708674ebff02ac6c72fd42b9509211af15841e4325b6,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/evaluate_r3_validation_length_response_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0109,scripts/generate_dataset.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/generate_dataset.py,scripts/generate_dataset.py,True,9100,1,4e1b1b2715ba91fbfc3a9b2c47ece35d1e7f9f41281ac2e094549d23add33dc8,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/generate_dataset.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0110,scripts/generate_length_extrapolation_datasets.sh,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/generate_length_extrapolation_datasets.sh,scripts/generate_length_extrapolation_datasets.sh,True,1568,1,6ebf75d0b65fcccce6f3ec24b7b47aa8b9970af6fba8357240cd1b1fe6dd4a1a,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/generate_length_extrapolation_datasets.sh,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0111,scripts/train_fno2d_domain_conditioned_r2.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_fno2d_domain_conditioned_r2.py,scripts/train_fno2d_domain_conditioned_r2.py,True,23369,1,c40fdc02b144b10ec8bc6440b1be4cd8e6175efa64aa850e8df313d30157a9ea,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_fno2d_domain_conditioned_r2.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0112,scripts/train_fno2d_physical_frequency_r3.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_fno2d_physical_frequency_r3.py,scripts/train_fno2d_physical_frequency_r3.py,True,16153,1,8bc28e32191e24b23c35c65a75cf4d449ea86f86f0dc7cfbfda6ec27c52a1e4d,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_fno2d_physical_frequency_r3.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0113,scripts/train_fno2d_variable_length_r1.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_fno2d_variable_length_r1.py,scripts/train_fno2d_variable_length_r1.py,True,27433,1,21db5ad709037cd5f0c08017c53ab2380884400895c7e28f538f4415853996d9,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_fno2d_variable_length_r1.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0114,scripts/train_model_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_model_2d.py,scripts/train_model_2d.py,True,32187,1,f9b5fc1b7810fe23435a4372b1999ee9e4f314c5bc125601857169520f04276d,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/train_model_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0115,scripts/validate_length_dataset_prefix_identity.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/scripts/validate_length_dataset_prefix_identity.py,scripts/validate_length_dataset_prefix_identity.py,True,20537,1,f4b6e02ff529e87436332dea676d06f7542301bc0a79e5ea54231fbfcc11ebc5,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/scripts/validate_length_dataset_prefix_identity.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0116,src/data_generation/dataset_builder.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/data_generation/dataset_builder.py,src/data_generation/dataset_builder.py,True,18451,1,5056dd402ab79005d3d410b7d6a2f58a5bcad159e89811cd219563da3133237e,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/data_generation/dataset_builder.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0117,src/data_generation/dataset_saver.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/data_generation/dataset_saver.py,src/data_generation/dataset_saver.py,True,11312,1,6e9a2b8910640ee1d34ce8317dd9bae986e6809095466ed92ebcab9208122f97,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/data_generation/dataset_saver.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0118,src/data_generation/orbit_solver_second_order.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/data_generation/orbit_solver_second_order.py,src/data_generation/orbit_solver_second_order.py,True,9520,1,f89efd9ce2cd62d3cd377563c550b8dced1203b1becdc5efc67cfe56be01da39,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/data_generation/orbit_solver_second_order.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0119,src/models/fno2d/fno2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/fno2d.py,src/models/fno2d/fno2d.py,True,8291,1,2fc2ade699372a59f123d26b4184995edf25559004707effe1aaefeec0fd2940,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/fno2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0120,src/models/fno2d/fno2d_physical_frequency.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/fno2d_physical_frequency.py,src/models/fno2d/fno2d_physical_frequency.py,True,3978,1,11b6da8864da525f9e37b639caf7c45a13196a3a58c2d3be115d1a4b77736b89,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/fno2d_physical_frequency.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0121,src/models/fno2d/layers2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/layers2d.py,src/models/fno2d/layers2d.py,True,7207,1,77c6cf535beb9386ca5f0284de393f645a74c72d1333ad8c09ace895f5236134,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/layers2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0122,src/models/fno2d/physical_frequency_layers2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/physical_frequency_layers2d.py,src/models/fno2d/physical_frequency_layers2d.py,True,8112,1,c1049542d0ac5a455650c2275a6e797c59ac96a83e975fd6fe8fb88ac7d694cf,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/models/fno2d/physical_frequency_layers2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0123,src/models/registry_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/models/registry_2d.py,src/models/registry_2d.py,True,5492,1,28f7af89407a1d5869e46e862ede3d1fe809b1b9ab7cc22647d4129adc927c32,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/models/registry_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0124,src/training/checkpoint.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/training/checkpoint.py,src/training/checkpoint.py,True,4106,1,e02561e21edfdac2e73c887aa04dbbe008a469f9982a613c5ffe7628080fcd37,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/training/checkpoint.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0125,src/training/fno2d/dataset_loader_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/dataset_loader_2d.py,src/training/fno2d/dataset_loader_2d.py,True,24359,1,7f00f5019573b4d4327fe20922aa685b50bb335dae06a8276a6abc9d27ce6442,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/dataset_loader_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0126,src/training/fno2d/input_builder_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/input_builder_2d.py,src/training/fno2d/input_builder_2d.py,True,8384,1,d3d59f4a3c9fc49f56d49aa952693cb62cd85fbee68fbbf2d11964da8b4a9615,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/input_builder_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0127,src/training/fno2d/normalization_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/normalization_2d.py,src/training/fno2d/normalization_2d.py,True,8262,1,22a0eabacc087d48c58410a21f705d6bda6f0d585af35f27aad9a11957217b42,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/normalization_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
asset_0128,src/training/fno2d/target_transform_2d.py,Plan_A,source_code,/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/target_transform_2d.py,src/training/fno2d/target_transform_2d.py,True,7066,1,76a56a0d8a5166a1bf4009ede5a8e382e1e2196d5125b141faea97ec6ce84b79,Git/code-derived,"[""A0"", ""R0"", ""M1"", ""M2"", ""M3"", ""M4a"", ""M4b"", ""original_design_audit"", ""R1"", ""R2"", ""R3""]",/home/shanjinshuo/fno_kerr/kerr_project/src/training/fno2d/target_transform_2d.py,,INDEX_ONLY,Reference the Git-tracked source or scientific record at the recorded commit; do not duplicate source into the external data package.,[],False,False,False
